rownames(qlf$table)	logFC	logCPM	F	PValue	q_val
Khdc1a	-3.4209437921013124	2.4227948996343196	36.22685279040545	0.0015877296318788858	0.007727447817125719
Khdc1b	-6.390273907042239	1.9894878558226217	175.0497369239976	3.345022559902022e-5	7.35731136865557e-4
Kcnq5	-2.5736713218935554	1.2429201074431286	65.88543366919505	3.8211545443955823e-4	0.0026573771540854786
Ogfrl1	0.5937130819452953	8.360444670844977	29.35485904729509	0.0025702881896447595	0.011259109782937446
B3gat2	0.10949954935970725	2.794721508404067	0.23610314458202736	0.6468225418439624	0.7553387297742276
Smap1	0.5976466905133606	6.8120802656540445	29.792349130404517	0.0024856527342610665	0.010974417949392272
1110058L19Rik	0.11709050831763382	3.3868281320528757	0.4814148816760069	0.5175561882487675	0.6481957737812769
Fam135a	0.5505628823900092	6.003733363226157	30.999417838886473	0.002271260332740753	0.010266768699359566
Col9a1	-2.7366743440452046	3.663032872662125	181.22529690434595	3.063449655597122e-5	7.149857637793053e-4
Col19a1	0.3730307098113641	4.8731885477979535	9.006574384744304	0.02862271288319214	0.0734116809239274
Lmbrd1	0.35647558336678975	6.130200842202723	14.588893111606659	0.011497285709984829	0.036131847290639306
Bai3	-0.172328328816021	1.774768053073081	0.6801933626587259	0.445694634877532	0.5823014260078662
4931408C20Rik	2.737949640450711	5.733470661954599	97.94310252342603	1.4393417742741816e-4	0.0014156713845644227
Phf3	0.16734935040781132	6.4040795463512	2.4039867801702055	0.1794988777814615	0.29784462757158575
Ptp4a1	-0.1140895638402831	2.839266919309303	0.2942749263359864	0.6099304343914871	0.7260110210874896
Khdrbs2	-0.0229412315268815	1.6694018089218232	0.0068742772502190025	0.9370199739569014	0.9630311034388511
Prim2	-0.11339724002206912	4.023904854768298	0.6058186189334119	0.4702874281360258	0.6048815459213782
Rab23	-0.2701527858423248	3.6492186220685556	0.8466344747853504	0.3981855658759672	0.5361781736552901
Bag2	-1.4993320401849903	0.7321857167424236	29.107716400183318	0.002619872519169576	0.011417886119138706
Zfp451	0.3917316032018624	5.021250737597911	15.484400879996167	0.010194342252183273	0.032847497310702425
Bend6	1.5620516878904052	2.462258847543527	39.27041459404667	0.001315939797915886	0.006753420415046874
Dst	0.3404090395767735	8.525772296137308	7.907904090337181	0.03586242943613201	0.08720262357026626
Mir5103	0.6597920983809646	1.8259972268712918	10.236272068149031	0.02272593520321328	0.06156590460103946
Ccdc115	0.38510806277097814	4.736370434082999	6.353425810854536	0.05130078058268695	0.1154286120765131
Imp4	0.1795919754567862	5.347472406847898	1.3297761474392222	0.299085966857026	0.43440937648297717
Ptpn18	-0.21268574101505536	4.069410077481394	2.3457617882644417	0.1839762198173871	0.3029256901906363
Arhgef4	-0.7596765613887262	2.1465073099876357	10.914343953821012	0.020180100899561636	0.0561561504989591
Fam168b	0.3048940130911482	7.754230375524972	4.02551728939801	0.09892981235177409	0.19029670733177723
